    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
   237        4.55103        94.7298        14.9696    3.17113e+06        28.7216    2.97585e+12
   238        4.55174        94.7974        14.9696    3.17113e+06        28.7112    2.94523e+12
   239        4.55246         94.865        14.9696    3.17113e+06        28.7009     2.9149e+12
   240        4.55317        94.9327        14.9696    3.17113e+06        28.6905    2.88486e+12
   241        4.55388        95.0004        14.9696    3.17113e+06        28.6801    2.85511e+12
   242        4.55459        95.0682        14.9696    3.17113e+06        28.6698    2.82565e+12
   243        4.55531         95.136        14.9696    3.17113e+06        28.6594    2.79646e+12
   244        4.55602        95.2039        14.9696    3.17113e+06         28.649    2.76756e+12
   245        4.55673        95.2718        14.9696    3.17113e+06        28.6386    2.73893e+12
   246        4.55745        95.3398        14.9696    3.17113e+06        28.6282    2.71058e+12
   247        4.55816        95.4078        14.9696    3.17113e+06        28.6178     2.6825e+12
   248        4.55887        95.4758        14.9696    3.17113e+06        28.6073    2.65469e+12
   249        4.55959        95.5439        14.9696    3.17113e+06        28.5969    2.62715e+12
   250         4.5603        95.6121        14.9696    3.17113e+06        28.5865    2.59987e+12
   251        4.56101        95.6803        14.9696    3.17113e+06         28.576    2.57286e+12
   252        4.56173        95.7485        14.9696    3.17113e+06        28.5656    2.54611e+12
   253        4.56244        95.8168        14.9696    3.17113e+06        28.5551    2.51962e+12
   254        4.56315        95.8852        14.9696    3.17113e+06        28.5447    2.49339e+12
   255        4.56386        95.9536        14.9696    3.17113e+06        28.5342    2.46741e+12
   256        4.56458         96.022        14.9696    3.17113e+06        28.5237    2.44169e+12
   257        4.56529        96.0905        14.9696    3.17113e+06        28.5132    2.41621e+12
   258          4.566        96.1591        14.9696    3.17113e+06        28.5027    2.39099e+12
   259        4.56672        96.2277        14.9696    3.17113e+06        28.4922    2.36601e+12
   260        4.56743        96.2963        14.9696    3.17113e+06        28.4817    2.34127e+12
   261        4.56814         96.365        14.9696    3.17113e+06        28.4712    2.31678e+12
   262        4.56886        96.4338        14.9696    3.17113e+06        28.4607    2.29252e+12
   263        4.56957        96.5026        14.9696    3.17113e+06        28.4501     2.2685e+12
   264        4.57028        96.5714        14.9696    3.17113e+06        28.4396    2.24472e+12
   265          4.571        96.6403        14.9696    3.17113e+06        28.4291    2.22118e+12
   266        4.57171        96.7092        14.9696    3.17113e+06        28.4185    2.19786e+12
   267        4.57242        96.7782        14.9696    3.17113e+06        28.4079    2.17478e+12
   268        4.57313        96.8472        14.9696    3.17113e+06        28.3974    2.15192e+12
   269        4.57385        96.9163        14.9696    3.17113e+06        28.3868    2.12929e+12
   270        4.57456        96.9855        14.9696    3.17113e+06        28.3762    2.10688e+12
   271        4.57527        97.0546        14.9696    3.17113e+06        28.3656    2.08469e+12
   272        4.57599        97.1239        14.9696    3.17113e+06         28.355    2.06273e+12
   273         4.5767        97.1932        14.9696    3.17113e+06        28.3444    2.04098e+12
   274        4.57741        97.2625        14.9696    3.17113e+06        28.3338    2.01944e+12
   275        4.57813        97.3319        14.9696    3.17113e+06        28.3232    1.99812e+12
   276        4.57884        97.4013        14.9696    3.17113e+06        28.3126    1.97702e+12
   277        4.57955        97.4708        14.9696    3.17113e+06         28.302    1.95612e+12
   278        4.58027        97.5403        14.9696    3.17113e+06        28.2914    1.93543e+12
   279        4.58098        97.6099        14.9696    3.17113e+06        28.2807    1.91495e+12
   280        4.58169        97.6795        14.9696    3.17113e+06        28.2701    1.89467e+12
   281        4.58241        97.7492        14.9696    3.17113e+06        28.2594     1.8746e+12
   282        4.58312        97.8189        14.9696    3.17113e+06        28.2488    1.85472e+12
   283        4.58383        97.8887        14.9696    3.17113e+06        28.2381    1.83505e+12
   284        4.58454        97.9585        14.9696    3.17113e+06        28.2274    1.81557e+12
   285        4.58526        98.0284        14.9696    3.17113e+06        28.2167    1.79629e+12
   286        4.58597        98.0983        14.9696    3.17113e+06        28.2061    1.77721e+12
   287        4.58668        98.1683        14.9696    3.17113e+06        28.1954    1.75831e+12
   288         4.5874        98.2384        14.9696    3.17113e+06        28.1847    1.73961e+12
   289        4.58811        98.3084        14.9696    3.17113e+06         28.174    1.72109e+12
   290        4.58882        98.3786        14.9696    3.17113e+06        28.1633    1.70276e+12
   291        4.58954        98.4487        14.9696    3.17113e+06        28.1526    1.68462e+12
   292        4.59025         98.519        14.9696    3.17113e+06        28.1418    1.66666e+12
   293        4.59096        98.5892        14.9696    3.17113e+06        28.1311    1.64888e+12
   294        4.59168        98.6596        14.9696    3.17113e+06        28.1204    1.63128e+12
   295        4.59239          98.73        14.9696    3.17113e+06        28.1096    1.61386e+12
   296         4.5931        98.8004        14.9696    3.17113e+06        28.0989    1.59662e+12
   297        4.59381        98.8709        14.9696    3.17113e+06        28.0882    1.57955e+12
   298        4.59453        98.9414        14.9696    3.17113e+06        28.0774    1.56266e+12
   299        4.59524         99.012        14.9696    3.17113e+06        28.0666    1.54593e+12
   300        4.59595        99.0826        14.9696    3.17113e+06        28.0559    1.52938e+12
   301        4.59667        99.1533        14.9696    3.17113e+06        28.0451      1.513e+12
   302        4.59738         99.224        14.9696    3.17113e+06        28.0343    1.49678e+12
   303        4.59809        99.2948        14.9696    3.17113e+06        28.0236    1.48074e+12
   304        4.59881        99.3656        14.9696    3.17113e+06        28.0128    1.46485e+12
   305        4.59952        99.4365        14.9696    3.17113e+06         28.002    1.44913e+12
